date,region,active_cases
2020-07-07,South East,2719.3925422548737
2020-07-07,South West,1551.7643320280017
2020-07-07,Wales,2145.5688143992456
2020-07-07,West Midlands,3464.990775863913
2020-07-07,Yorkshire and The Humber,2716.7755074508527
2020-07-08,East Midlands,3632.5546607127453
2020-07-08,East of England,959.7177351569319
2020-07-08,London,2207.23949150285
2020-07-08,North East,699.8457653390594
2020-07-08,North West,2575.6296713981415
2020-07-08,Northern Ireland,0.0
2020-07-08,Scotland,1269.6308488111035
2020-07-08,South East,2680.334055214712
2020-07-08,South West,1644.8736978806278
2020-07-08,Wales,2117.243576956527
2020-07-08,West Midlands,3511.696022584217
2020-07-08,Yorkshire and The Humber,2787.613067779466
2020-07-09,East Midlands,3421.941324458809
2020-07-09,East of England,990.9667598945846
2020-07-09,London,2313.308004645858
2020-07-09,North East,536.1054498328758
2020-07-09,North West,2676.8871758409387
2020-07-09,Northern Ireland,0.0
2020-07-09,Scotland,1253.9043155466616
2020-07-09,South East,2639.995171137395
2020-07-09,South West,1701.8355322128873
2020-07-09,Wales,2131.8275335215944
2020-07-09,West Midlands,3539.9261642421893
2020-07-09,Yorkshire and The Humber,2971.3209265476594
2020-07-10,East Midlands,3049.637770247198
2020-07-10,East of England,1067.3405974838197
2020-07-10,London,2421.1298751516174
2020-07-10,North East,586.2630361898066
2020-07-10,North West,2781.7446209090167
2020-07-10,Northern Ireland,0.0
2020-07-10,Scotland,1241.3662139075072
2020-07-10,South East,2628.9264942690215
2020-07-10,South West,1801.8112411101965
2020-07-10,Wales,2149.770321168792
2020-07-10,West Midlands,3671.353860325936
2020-07-10,Yorkshire and The Humber,2951.347785097616
2020-07-11,East Midlands,2908.5774564818785
2020-07-11,East of England,1123.2616483650281
2020-07-11,London,2555.895611927356
2020-07-11,North East,1127.7891674779817
2020-07-11,North West,2883.2182030814397
2020-07-11,Northern Ireland,0.0
2020-07-11,Scotland,1241.7090712482993
2020-07-11,South East,2673.7530557706496
2020-07-11,South West,1868.130810408201
2020-07-11,Wales,2170.072692609147
2020-07-11,West Midlands,3623.95887879788
2020-07-11,Yorkshire and The Humber,2314.9210758177155
2020-07-12,East Midlands,2966.6125364652653
2020-07-12,East of England,1183.213258817428
2020-07-12,London,2679.9060227015143
2020-07-12,North East,1122.6687774610452
2020-07-12,North West,3031.7783741086905
2020-07-12,Northern Ireland,0.0
2020-07-12,Scotland,1234.2846929858288
2020-07-12,South East,2716.713706463997
2020-07-12,South West,1943.3442583166966
2020-07-12,Wales,2189.48018574116
2020-07-12,West Midlands,3372.498573517947
2020-07-12,Yorkshire and The Humber,2271.3898313898753
2020-07-13,East Midlands,2734.797834458981
2020-07-13,East of England,1255.7232139256873
2020-07-13,London,2804.347487813117
2020-07-13,North East,1050.692558252826
2020-07-13,North West,3185.96751445211
2020-07-13,Northern Ireland,0.0
2020-07-13,Scotland,1246.968211736305
2020-07-13,South East,2747.6912190757803
2020-07-13,South West,2013.477426791131
2020-07-13,Wales,2194.7364970867848
2020-07-13,West Midlands,3478.112405146332
2020-07-13,Yorkshire and The Humber,2355.4471626104414
2020-07-14,East Midlands,2420.3589303503763
2020-07-14,East of England,1370.1156301265728
2020-07-14,London,2967.1616246635976
2020-07-14,North East,1049.7450473187344
2020-07-14,North West,3367.787397071772
2020-07-14,Northern Ireland,0.0
2020-07-14,Scotland,1284.3216156135045
2020-07-14,South East,2813.5650679674645
2020-07-14,South West,2077.9810679450784
2020-07-14,Wales,2213.005857402807
2020-07-14,West Midlands,3685.8479097605527
2020-07-14,Yorkshire and The Humber,2375.329860392031
2020-07-15,East Midlands,2198.7511686230055
2020-07-15,East of England,1451.9289447639785
2020-07-15,London,3161.146176321361
2020-07-15,North East,788.1837060839969
2020-07-15,North West,3554.498077886466
2020-07-15,Northern Ireland,0.0
2020-07-15,Scotland,1316.6706322718742
2020-07-15,South East,2901.9528696280768
2020-07-15,South West,2058.3811302869494
2020-07-15,Wales,2201.416808713566
2020-07-15,West Midlands,3808.6529215906785
2020-07-15,Yorkshire and The Humber,2695.4993079779983
2020-07-16,East Midlands,1958.699451716213
2020-07-16,East of England,1522.759472447785
2020-07-16,London,3349.9141516963273
2020-07-16,North East,795.7470059972911
2020-07-16,North West,3765.685958462453
2020-07-16,Northern Ireland,0.0
2020-07-16,Scotland,1331.300448880121
2020-07-16,South East,2972.098302342351
2020-07-16,South West,2038.138332296675
2020-07-16,Wales,2157.701719499502
2020-07-16,West Midlands,3918.9041724508097
2020-07-16,Yorkshire and The Humber,2742.2372460822476
2020-07-17,East Midlands,1962.6364358930812
2020-07-17,East of England,1613.8489051143579
2020-07-17,London,3526.027807687232
2020-07-17,North East,935.9481750896385
2020-07-17,North West,4022.4032099390542
2020-07-17,Northern Ireland,0.0
2020-07-17,Scotland,1343.6738923453438
2020-07-17,South East,3034.569813981576
2020-07-17,South West,2035.496879881624
2020-07-17,Wales,2111.677462763453
2020-07-17,West Midlands,3715.4545167797382
2020-07-17,Yorkshire and The Humber,2651.759089971918
2020-07-18,East Midlands,1928.9663693343934
2020-07-18,East of England,1642.470796784313
2020-07-18,London,3654.1231311344336
2020-07-18,North East,1000.2630591765528
2020-07-18,North West,4222.41741846663
2020-07-18,Northern Ireland,0.0
2020-07-18,Scotland,1337.6769305728574
2020-07-18,South East,3067.483031818946
2020-07-18,South West,2027.3839746065262
2020-07-18,Wales,2040.7542777434976
2020-07-18,West Midlands,3557.4125801969285
2020-07-18,Yorkshire and The Humber,2602.338615378531
2020-07-19,East Midlands,2143.9911617699167
2020-07-19,East of England,1692.4934828541907
2020-07-19,London,3765.718892379222
2020-07-19,North East,1090.4978058199192
2020-07-19,North West,4405.10513053187
2020-07-19,Northern Ireland,0.0
2020-07-19,Scotland,1324.6761330543602
2020-07-19,South East,3091.910966918588
2020-07-19,South West,2013.3071659755776
2020-07-19,Wales,1948.7796159014315
2020-07-19,West Midlands,3255.707424792921
2020-07-19,Yorkshire and The Humber,2658.3537860600563
2020-07-20,East Midlands,2470.0044315601135
2020-07-20,East of England,1736.664994698379
2020-07-20,London,3804.188226891897
2020-07-20,North East,1205.8619494743966
2020-07-20,North West,4621.118682739945
2020-07-20,Northern Ireland,0.0
2020-07-20,Scotland,1302.8842115623995
2020-07-20,South East,3115.4171817869415
2020-07-20,South West,1997.7158928939843
2020-07-20,Wales,1857.947845064379
2020-07-20,West Midlands,2803.3547403849693
2020-07-20,Yorkshire and The Humber,2692.340495164278
2020-07-21,East Midlands,2194.5016276809197
2020-07-21,East of England,1747.1660350932204
2020-07-21,London,3836.637629629416
2020-07-21,North East,1435.1042151144763
2020-07-21,North West,4837.739073916457
2020-07-21,Northern Ireland,0.0
2020-07-21,Scotland,1277.9487193356256
2020-07-21,South East,3145.527622426529
2020-07-21,South West,2009.3561588288956
2020-07-21,Wales,1758.7556064509631
2020-07-21,West Midlands,2878.7518225473154
2020-07-21,Yorkshire and The Humber,2628.8531497876097
2020-07-22,East Midlands,1576.2071483867753
2020-07-22,East of England,1781.4280692598427
2020-07-22,London,3844.1124118326907
2020-07-22,North East,1225.8502771298465
2020-07-22,North West,5031.04917062885
2020-07-22,Northern Ireland,0.0
2020-07-22,Scotland,1280.6175102216152
2020-07-22,South East,3177.8599245963687
2020-07-22,South West,2098.4590801712334
2020-07-22,Wales,1667.3738383536859
2020-07-22,West Midlands,3346.7539392794624
2020-07-22,Yorkshire and The Humber,3085.6091070905845
2020-07-23,East Midlands,1208.5570197258276
2020-07-23,East of England,1814.5518777533773
2020-07-23,London,3872.668095688118
2020-07-23,North East,1524.3683941217537
2020-07-23,North West,5206.072877056631
2020-07-23,Northern Ireland,0.0
2020-07-23,Scotland,1278.565660694593
2020-07-23,South East,3159.684598502601
2020-07-23,South West,2162.650470402099
2020-07-23,Wales,1580.4573515134396
2020-07-23,West Midlands,3564.2466870656435
2020-07-23,Yorkshire and The Humber,2941.1356921436422
2020-07-24,East Midlands,1036.6868166674835
2020-07-24,East of England,1842.8327766067255
2020-07-24,London,3958.2089106103335
2020-07-24,North East,1597.7038645530179
2020-07-24,North West,5315.888733369063
2020-07-24,Northern Ireland,0.0
2020-07-24,Scotland,1282.7857374400057
2020-07-24,South East,3165.0078170207744
2020-07-24,South West,2171.5533622809758
2020-07-24,Wales,1492.0055126204172
2020-07-24,West Midlands,3569.2751584506486
2020-07-24,Yorkshire and The Humber,2975.565093193546
2020-07-25,East Midlands,1271.5187955958795
2020-07-25,East of England,1899.3850596932139
2020-07-25,London,4106.726769127363
2020-07-25,North East,1434.5674141645552
2020-07-25,North West,5313.766149193025
2020-07-25,Northern Ireland,0.0
2020-07-25,Scotland,1276.5935028251547
2020-07-25,South East,3120.1341437125448
2020-07-25,South West,2231.5092223079923
2020-07-25,Wales,1396.0086631741005
2020-07-25,West Midlands,3170.042315465448
2020-07-25,Yorkshire and The Humber,3195.338180139859
2020-07-26,East Midlands,1294.8938506847292
2020-07-26,East of England,1948.0206208046004
2020-07-26,London,4275.004239109728
2020-07-26,North East,1255.6154915396555
2020-07-26,North West,5293.215939439229
2020-07-26,Northern Ireland,0.0
2020-07-26,Scotland,1309.3171504646748
2020-07-26,South East,3136.630551809324
2020-07-26,South West,2314.7892590570623
2020-07-26,Wales,1322.9508148951272
2020-07-26,West Midlands,2985.631286170777
2020-07-26,Yorkshire and The Humber,3462.2251858952914
2020-07-27,East Midlands,1294.1481866194115
2020-07-27,East of England,2024.435287561252
2020-07-27,London,4416.759866527751
2020-07-27,North East,1397.9281948788716
2020-07-27,North West,5211.693766232363
2020-07-27,Northern Ireland,0.0
2020-07-27,Scotland,1324.3338263826527
2020-07-27,South East,3128.117176290416
2020-07-27,South West,2404.428972303224
2020-07-27,Wales,1253.7746449131982
2020-07-27,West Midlands,2838.9054939483935
2020-07-27,Yorkshire and The Humber,3355.6010672354364
2020-07-28,East Midlands,1313.6847633330285
2020-07-28,East of England,2138.68605102823
2020-07-28,London,4468.175303919806
2020-07-28,North East,1476.5297062944455
2020-07-28,North West,5118.391044850736
2020-07-28,Northern Ireland,0.0
2020-07-28,Scotland,1343.017249087174
2020-07-28,South East,3103.949113436839
2020-07-28,South West,2471.0020359479145
2020-07-28,Wales,1192.9851658583636
2020-07-28,West Midlands,2698.8967254624163
2020-07-28,Yorkshire and The Humber,3312.7424502069966
2020-07-29,East Midlands,1201.5096979127077
2020-07-29,East of England,2179.9122027751055
2020-07-29,London,4472.527642936776
2020-07-29,North East,1620.6262398449348
2020-07-29,North West,5006.723922481151
2020-07-29,Northern Ireland,0.0
2020-07-29,Scotland,1339.5534305029228
2020-07-29,South East,3009.437707686295
2020-07-29,South West,2498.0544918754713
2020-07-29,Wales,1133.0853296893251
2020-07-29,West Midlands,2657.770825142135
2020-07-29,Yorkshire and The Humber,3220.0968853223544
2020-07-30,East Midlands,1122.391995351355
2020-07-30,East of England,2277.2187505725065
2020-07-30,London,4507.98191472627
2020-07-30,North East,1361.334047268507
2020-07-30,North West,4885.482653568114
2020-07-30,Northern Ireland,0.0
2020-07-30,Scotland,1338.7159292477443
2020-07-30,South East,2984.112604351588
2020-07-30,South West,2520.3591988019302
2020-07-30,Wales,1098.8986279514193
2020-07-30,West Midlands,2591.263362177963
2020-07-30,Yorkshire and The Humber,3430.857415969695
2020-07-31,East Midlands,1493.8945805135818
2020-07-31,East of England,2374.9347312707773
2020-07-31,London,4466.168224240091
2020-07-31,North East,1321.5526578722056
2020-07-31,North West,4843.286389228477
2020-07-31,Northern Ireland,0.0
2020-07-31,Scotland,1348.0431697824934
2020-07-31,South East,3025.1006114897623
2020-07-31,South West,2545.717246886151
2020-07-31,Wales,1087.567390707308
2020-07-31,West Midlands,2173.4222101145397
2020-07-31,Yorkshire and The Humber,3414.748137624168
2020-08-01,East Midlands,1041.0372111399151
2020-08-01,East of England,2464.2590776706493
2020-08-01,London,4339.008736058253
2020-08-01,North East,1279.0407371202928
2020-08-01,North West,4804.290650104788
2020-08-01,Northern Ireland,0.0
2020-08-01,Scotland,1358.751937162311
2020-08-01,South East,3045.3962961926013
2020-08-01,South West,2559.613564567474
2020-08-01,Wales,1099.4655534246187
2020-08-01,West Midlands,2649.570015049569
2020-08-01,Yorkshire and The Humber,3355.761017755471
2020-08-02,East Midlands,1583.301038843304
2020-08-02,East of England,2489.653105940832
2020-08-02,London,4195.405673206377
2020-08-02,North East,1100.220395678586
2020-08-02,North West,4641.918059724247
2020-08-02,Northern Ireland,0.0
2020-08-02,Scotland,1351.7618765881557
2020-08-02,South East,3063.8390680851294
2020-08-02,South West,2512.568626425581
2020-08-02,Wales,1110.9515962751618
2020-08-02,West Midlands,2186.169554014316
2020-08-02,Yorkshire and The Humber,3428.9414006287084
2020-08-03,East Midlands,1525.5042291741738
2020-08-03,East of England,2509.7127331088423
2020-08-03,London,4079.438457146754
2020-08-03,North East,1091.1872275036417
2020-08-03,North West,4492.331457449339
2020-08-03,Northern Ireland,0.0
2020-08-03,Scotland,1340.27175660099
2020-08-03,South East,3069.443410888084
2020-08-03,South West,2438.5729005401718
2020-08-03,Wales,1112.8442187978226
2020-08-03,West Midlands,2296.263370170357
2020-08-03,Yorkshire and The Humber,3281.550989481624
2020-08-04,East Midlands,1723.844772551765
2020-08-04,East of England,2493.3360288545578
2020-08-04,London,3930.3204393811407
2020-08-04,North East,1084.0967059913391
2020-08-04,North West,4357.908376804789
2020-08-04,Northern Ireland,0.0
2020-08-04,Scotland,1327.86610435415
2020-08-04,South East,3062.738774919457
2020-08-04,South West,2308.4541828112838
2020-08-04,Wales,1105.8956504109797
2020-08-04,West Midlands,2162.7340144816553
2020-08-04,Yorkshire and The Humber,3137.225844582357
2020-08-05,East Midlands,1914.351064312143
2020-08-05,East of England,2475.151084544598
2020-08-05,London,3745.2174890902675
2020-08-05,North East,1145.9692274770332
2020-08-05,North West,4275.113158878345
2020-08-05,Northern Ireland,0.0
2020-08-05,Scotland,1338.9632832610332
2020-08-05,South East,3059.8930108316486
2020-08-05,South West,2152.670799479034
2020-08-05,Wales,1097.3317712231735
2020-08-05,West Midlands,2099.8590876074327
2020-08-05,Yorkshire and The Humber,2967.1195430331745
2020-08-06,East Midlands,2448.930402810049
2020-08-06,East of England,2394.5523496698033
2020-08-06,London,3562.385967190594
2020-08-06,North East,1138.8880126249803
2020-08-06,North West,4206.611224313669
2020-08-06,Northern Ireland,0.0
2020-08-06,Scotland,1347.3712112818748
2020-08-06,South East,3057.72672339956
2020-08-06,South West,2019.7913903286478
2020-08-06,Wales,1069.450341703434
2020-08-06,West Midlands,1742.3202696227995
2020-08-06,Yorkshire and The Humber,2820.7217896090397
2020-08-07,East Midlands,2669.3391625542185
2020-08-07,East of England,2274.782125599584
2020-08-07,London,3425.8674505486574
2020-08-07,North East,1140.797148292026
2020-08-07,North West,4222.3268248331415
2020-08-07,Northern Ireland,0.0
2020-08-07,Scotland,1390.1546838405616
2020-08-07,South East,3027.805924290731
2020-08-07,South West,1886.7025891943886
2020-08-07,Wales,1051.7941173471932
2020-08-07,West Midlands,1601.001020038817
2020-08-07,Yorkshire and The Humber,2672.5772015095577
2020-08-08,East Midlands,2803.557603062095
2020-08-08,East of England,2148.2211989750163
2020-08-08,London,3339.3666311686807
2020-08-08,North East,1259.6981817010494
2020-08-08,North West,4188.843672942047
2020-08-08,Northern Ireland,0.0
2020-08-08,Scotland,1427.495383788016
2020-08-08,South East,2949.2462365473675
2020-08-08,South West,1754.7207813626455
2020-08-08,Wales,1029.9105814033533
2020-08-08,West Midlands,1493.0527259882904
2020-08-08,Yorkshire and The Humber,2457.41940742868
2020-08-09,East Midlands,2999.024604626227
2020-08-09,East of England,2021.1264204288657
2020-08-09,London,3337.537938340976
2020-08-09,North East,1244.8746901442742
2020-08-09,North West,4213.075662285401
2020-08-09,Northern Ireland,0.0
2020-08-09,Scotland,1458.0096623617787
2020-08-09,South East,2867.4005179402143
2020-08-09,South West,1602.6252992211723
2020-08-09,Wales,1019.5647611873984
2020-08-09,West Midlands,1311.724479460591
2020-08-09,Yorkshire and The Humber,2385.5968507253965
2020-08-10,East Midlands,3044.561901953549
2020-08-10,East of England,1898.8984438100806
2020-08-10,London,3347.860095891963
2020-08-10,North East,1225.4450692770115
2020-08-10,North West,4212.313111518391
2020-08-10,Northern Ireland,0.0
2020-08-10,Scotland,1484.021783204452
2020-08-10,South East,2786.960372018534
2020-08-10,South West,1459.1451026887898
2020-08-10,Wales,1012.5192028820294
2020-08-10,West Midlands,1316.6629115509124
2020-08-10,Yorkshire and The Humber,2295.7204929867294
2020-08-11,East Midlands,2864.345788587075
2020-08-11,East of England,1749.3544593617682
2020-08-11,London,3304.413939093556
2020-08-11,North East,982.6166998375925
2020-08-11,North West,4178.069165873555
2020-08-11,Northern Ireland,0.0
2020-08-11,Scotland,1481.2165536731409
2020-08-11,South East,2612.7115823677927
2020-08-11,South West,1326.2832894339667
2020-08-11,Wales,983.682107398648
2020-08-11,West Midlands,1505.5238142691148
2020-08-11,Yorkshire and The Humber,2399.8708258017823
2020-08-12,East Midlands,2822.514524500979
2020-08-12,East of England,1664.527119789835
2020-08-12,London,3276.062109048593
2020-08-12,North East,1459.0313090358666
2020-08-12,North West,4100.613684992779
2020-08-12,Northern Ireland,0.0
2020-08-12,Scotland,1477.067067721893
2020-08-12,South East,2438.07942380528
2020-08-12,South West,1207.1696390162224
2020-08-12,Wales,960.8004466352305
2020-08-12,West Midlands,1494.6583133490833
2020-08-12,Yorkshire and The Humber,1836.8495380557183
2020-08-13,East Midlands,2694.903383697241
2020-08-13,East of England,1588.1772418967223
2020-08-13,London,3302.304283101001
2020-08-13,North East,1151.7786280825517
2020-08-13,North West,4030.0473850986477
2020-08-13,Northern Ireland,0.0
2020-08-13,Scotland,1482.7293050371723
2020-08-13,South East,2267.462872605483
2020-08-13,South West,1098.7132655360517
2020-08-13,Wales,940.8553355078442
2020-08-13,West Midlands,1588.7676810241578
2020-08-13,Yorkshire and The Humber,2067.657004701346
2020-08-14,East Midlands,2381.1430524524017
2020-08-14,East of England,1527.002798900898
2020-08-14,London,3336.885535238978
2020-08-14,North East,1274.7165426597694
2020-08-14,North West,3869.91971213172
2020-08-14,Northern Ireland,0.0
2020-08-14,Scotland,1485.280505007984
2020-08-14,South East,2076.5359133282413
2020-08-14,South West,1004.7271165604335
2020-08-14,Wales,905.6182516407608
2020-08-14,West Midlands,1813.673388272159
2020-08-14,Yorkshire and The Humber,1780.7434932206822
2020-08-15,East Midlands,1837.407749597989
2020-08-15,East of England,1443.9231957604381
2020-08-15,London,3410.9247510743307
2020-08-15,North East,1069.8175170523498
2020-08-15,North West,3750.649725701548
2020-08-15,Northern Ireland,0.0
2020-08-15,Scotland,1477.9624965224673
2020-08-15,South East,1894.1715579106933
2020-08-15,South West,948.0577640315717
2020-08-15,Wales,869.2874458775148
2020-08-15,West Midlands,2220.9724840792683
2020-08-15,Yorkshire and The Humber,1822.9853860131661
2020-08-16,East Midlands,1588.0846807269465
2020-08-16,East of England,1370.3138535870603
2020-08-16,London,3483.2976470960343
2020-08-16,North East,1274.3108882158715
2020-08-16,North West,3626.642573235351
2020-08-16,Northern Ireland,0.0
2020-08-16,Scotland,1480.676525906803
2020-08-16,South East,1717.0538007654563
2020-08-16,South West,931.0246319837977
2020-08-16,Wales,850.4463318662312
2020-08-16,West Midlands,2337.1463943329572
2020-08-16,Yorkshire and The Humber,1461.3569898458063
2020-08-17,East Midlands,1596.3786783380708
2020-08-17,East of England,1312.0170176745912
2020-08-17,London,3532.0921434127545
2020-08-17,North East,1092.2057915038527
2020-08-17,North West,3554.9946400716285
2020-08-17,Northern Ireland,0.0
2020-08-17,Scotland,1489.6661129023094
2020-08-17,South East,1548.0255597634775
2020-08-17,South West,926.6921409211598
2020-08-17,Wales,840.6729946790659
2020-08-17,West Midlands,2242.0997552633526
2020-08-17,Yorkshire and The Humber,1500.0524914924877
2020-08-18,East Midlands,1634.258655715259
2020-08-18,East of England,1268.1647711145738
2020-08-18,London,3470.5402872542445
2020-08-18,North East,980.9689430002195
2020-08-18,North West,3448.1176068345844
2020-08-18,Northern Ireland,0.0
2020-08-18,Scotland,1494.918464943818
2020-08-18,South East,1424.441167725075
2020-08-18,South West,933.2515029863638
2020-08-18,Wales,832.2719171822364
2020-08-18,West Midlands,2128.5459053665095
2020-08-18,Yorkshire and The Humber,1478.8405954502048
2020-08-19,East Midlands,1717.8516194521776
2020-08-19,East of England,1229.3261932361115
2020-08-19,London,3365.816880992004
2020-08-19,North East,843.5074658412183
2020-08-19,North West,3299.7976062738658
2020-08-19,Northern Ireland,0.0
2020-08-19,Scotland,1475.5172178966181
2020-08-19,South East,1314.8736359836862
2020-08-19,South West,947.5302206632832
2020-08-19,Wales,818.7091830560057
2020-08-19,West Midlands,2043.778220724011
2020-08-19,Yorkshire and The Humber,1436.3072524819986
2020-08-20,East Midlands,1698.8302673556327
2020-08-20,East of England,1224.9712127889152
2020-08-20,London,3341.3729434854968
2020-08-20,North East,685.7185602769317
2020-08-20,North West,3207.2699607988848
2020-08-20,Northern Ireland,0.0
2020-08-20,Scotland,1464.485267046025
2020-08-20,South East,1216.1972170667088
2020-08-20,South West,937.6970263534465
2020-08-20,Wales,824.4087227963695
2020-08-20,West Midlands,2025.3457490679336
2020-08-20,Yorkshire and The Humber,1416.254595623193
2020-08-21,East Midlands,1775.086341179208
2020-08-21,East of England,1256.3368524112855
2020-08-21,London,3268.2478511569184
2020-08-21,North East,703.950795774324
2020-08-21,North West,3134.7026874901826
2020-08-21,Northern Ireland,0.0
2020-08-21,Scotland,1463.2923830277055
2020-08-21,South East,1214.306766130103
2020-08-21,South West,995.463317059758
2020-08-21,Wales,850.1281373994915
2020-08-21,West Midlands,1989.5340731476408
2020-08-21,Yorkshire and The Humber,1233.4306255349543
2020-08-22,East Midlands,1775.3981771909725
2020-08-22,East of England,1258.5078688684764
2020-08-22,London,3185.1780976427553
2020-08-22,North East,786.8235947126551
2020-08-22,North West,3066.9586632428122
2020-08-22,Northern Ireland,0.0
2020-08-22,Scotland,1480.6449770560123
2020-08-22,South East,1224.1816386542782
2020-08-22,South West,1054.5409621340168
2020-08-22,Wales,879.4550296383093
2020-08-22,West Midlands,2011.8841057301852
2020-08-22,Yorkshire and The Humber,1001.2765506305741
2020-08-23,East Midlands,1911.282475168989
2020-08-23,East of England,1297.8433974604518
2020-08-23,London,3050.2573731221305
2020-08-23,North East,722.8393681446807
2020-08-23,North West,3053.545562861384
2020-08-23,Northern Ireland,0.0
2020-08-23,Scotland,1490.8830509965053
2020-08-23,South East,1245.7530624619403
2020-08-23,South West,1173.9532065541093
2020-08-23,Wales,907.3222382069191
2020-08-23,West Midlands,1904.7729589135806
2020-08-23,Yorkshire and The Humber,878.0733966068505
2020-08-24,East Midlands,1755.7051345470684
2020-08-24,East of England,1338.115821085104
2020-08-24,London,2910.866841331262
2020-08-24,North East,681.8265205405196
2020-08-24,North West,3048.612682361136
2020-08-24,Northern Ireland,0.0
2020-08-24,Scotland,1495.8669994834677
2020-08-24,South East,1252.196953186334
2020-08-24,South West,1265.15254215704
2020-08-24,Wales,924.7909402611665
2020-08-24,West Midlands,2059.315654700199
2020-08-24,Yorkshire and The Humber,794.7063892050037
2020-08-25,East Midlands,1998.678956641879
2020-08-25,East of England,1385.2396687155256
2020-08-25,London,2780.419730618081
2020-08-25,North East,730.3352468842405
2020-08-25,North West,3008.159050174594
2020-08-25,Northern Ireland,0.0
2020-08-25,Scotland,1510.7841881178826
2020-08-25,South East,1289.2142391494508
2020-08-25,South West,1356.0148304821153
2020-08-25,Wales,944.8257084967905
2020-08-25,West Midlands,1777.404334702685
2020-08-25,Yorkshire and The Humber,630.1256708989521
2020-08-26,East Midlands,2040.5004656950932
2020-08-26,East of England,1464.8566219462182
2020-08-26,London,2700.4646262598576
2020-08-26,North East,633.0189168599687
2020-08-26,North West,2975.442669908948
2020-08-26,Northern Ireland,174.91929755841605
2020-08-26,Scotland,1534.8402809843801
2020-08-26,South East,1382.0780187253888
2020-08-26,South West,1440.1615266713745
2020-08-26,Wales,989.6716604171662
2020-08-26,West Midlands,1690.6369013496226
2020-08-26,Yorkshire and The Humber,630.1913669604064
2020-08-27,East Midlands,2065.683018694878
2020-08-27,East of England,1511.7319405204785
2020-08-27,London,2668.344301601008
2020-08-27,North East,681.5034621879565
2020-08-27,North West,2999.1642357043615
2020-08-27,Northern Ireland,345.7072888332938
2020-08-27,Scotland,1570.4973491533851
2020-08-27,South East,1482.631745572201
2020-08-27,South West,1494.6034701445808
2020-08-27,Wales,1051.4031378727145
2020-08-27,West Midlands,1617.5967114700586
